id,work_year,experience_level,employment_type,job_title,salary_currency,employee_residence,remote_ratio,company_location,company_size,salary
518,2023.0,MI,FT,Data Analyst,GBP,GB,0.0,GB,M,98432
519,,SE,FT,Data Engineer,USD,US,0.0,,M,204200
520,2024.0,MI,FT,BI Developer,USD,US,,US,M,101098
521,,SE,FT,Engineer,USD,US,0.0,US,M,133100
523,2024.0,,FT,Full Stack Engineer,USD,,,US,M,105000
524,2024.0,,,Data Engineer,USD,US,2.0,,M,205000
525,2024.0,SE,,Applied Scientist,USD,US,0.0,US,M,250200
526,2024.0,SE,,Data Scientist,USD,US,0.0,US,M,178000
527,2023.0,SE,,Data Engineer,USD,US,,US,,129300
528,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,M,165000
529,2024.0,EN,FT,Chatbot Developer,USD,US,,,M,158620
530,2023.0,,FT,Data Scientist,USD,US,0.0,US,M,150000
531,2024.0,,FT,Manager,USD,US,2.0,US,M,132000
532,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,209300
533,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,395280
536,2024.0,SE,FT,Data Scientist,USD,,0.0,US,M,210600
537,2023.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,133300
538,2024.0,SE,,Data Engineer,USD,US,0.0,US,M,180000
540,,,FT,Data Scientist,USD,US,0.0,,,137000
541,2023.0,MI,FT,Data Analytics Manager,USD,US,,US,M,177000
543,,MI,,Engineer,USD,US,0.0,US,M,120000
544,2024.0,,FT,Business Intelligence Analyst,USD,US,,,,75000
545,2024.0,SE,FT,Research Scientist,USD,US,0.0,US,,251000
546,2024.0,SE,,Engineer,USD,US,0.0,,M,257600
547,2024.0,MI,FT,Research Scientist,USD,US,0.0,US,M,136000
548,,MI,,Business Intelligence,USD,US,0.0,US,M,100000
549,,,FT,Data Architect,USD,US,0.0,US,M,119200
550,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,110000
551,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,124000
552,,MI,FT,Cloud Database Administrator,USD,US,0.0,US,,87100
553,2024.0,MI,FT,Machine Learning Engineer,USD,,,,,276760
554,2024.0,SE,,Data Analyst,USD,US,2.0,US,,145000
555,2024.0,SE,FT,Data Scientist,USD,,,US,M,95105
556,,SE,,Software Engineer,USD,US,,,M,339250
557,2023.0,SE,FT,Data Scientist,USD,,2.0,US,M,168800
558,2024.0,SE,FT,Research Scientist,USD,,0.0,US,M,294000
559,,MI,FT,AI Engineer,USD,US,0.0,US,M,350000
560,,MI,FT,BI Analyst,USD,US,0.0,US,M,94900
561,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,355000
562,2023.0,SE,FT,Data Scientist,EUR,NL,,NL,M,134960
563,2024.0,MI,FT,Data Analyst,USD,,0.0,,M,65000
564,,SE,FT,Data Analyst,USD,US,2.0,US,,164000
567,,,,Data Engineer,USD,US,2.0,US,,136994
568,2024.0,MI,FT,Machine Learning Researcher,USD,,2.0,US,M,238280
569,2024.0,MI,FT,Data Analyst,USD,US,0.0,US,M,104000
570,2024.0,SE,FT,Data Architect,USD,US,,US,M,155413
571,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,80000
572,2022.0,,FT,Data Architect,USD,US,2.0,US,M,192564
573,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,M,206250
574,2024.0,SE,FT,Machine Learning Researcher,USD,US,2.0,,M,110000
576,2024.0,MI,FT,AI Product Manager,USD,US,0.0,US,M,94300
577,2024.0,EN,FT,Analyst,USD,US,0.0,US,,58300
579,,MI,FT,Data Analyst,USD,US,0.0,US,M,200000
580,2024.0,,FT,Product Manager,USD,US,0.0,US,M,286000
581,2024.0,,FT,Machine Learning Engineer,USD,US,0.0,US,M,200000
582,2024.0,,FT,Software Engineer,USD,US,0.0,US,M,132960
584,2024.0,SE,FT,Data Analyst,USD,US,2.0,US,M,165000
585,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,M,130000
587,2024.0,SE,,Machine Learning Engineer,USD,US,,US,M,166000
588,2024.0,SE,FT,Research Engineer,USD,US,0.0,US,M,240960
591,,SE,FT,Decision Scientist,USD,US,,US,M,129300
594,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,243300
595,2024.0,SE,FT,Software Engineer,USD,US,,US,M,221000
599,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,,117000
600,2024.0,SE,,Software Engineer,USD,US,,US,M,160000
601,2022.0,SE,,Data Engineer,USD,,0.0,US,M,130000
604,2024.0,SE,FT,Software Development Engineer,USD,US,0.0,US,,154000
605,2023.0,MI,FT,BI Developer,USD,US,0.0,US,M,81500
606,2024.0,SE,,Data Engineer,USD,US,0.0,US,M,95000
608,2023.0,SE,FT,Data Engineer,USD,US,0.0,US,M,129300
609,,MI,FT,Software Engineer,USD,US,0.0,US,M,160000
610,,,FT,Software Engineer,USD,US,0.0,US,M,183000
612,2023.0,SE,FT,Applied Scientist,USD,,0.0,,M,216000
613,,MI,FT,Software Engineer,USD,US,2.0,US,,200200
614,2024.0,MI,,Manager,USD,SG,0.0,,M,126000
615,,SE,FT,Data Scientist,USD,US,0.0,US,M,288000
616,2024.0,SE,FT,AI Engineer,USD,,0.0,US,,125600
617,2024.0,,FT,Data Scientist,USD,US,,US,M,175100
618,2024.0,,FT,Data Architect,USD,US,0.0,US,M,175000
619,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,70000
621,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,M,75000
622,,SE,FT,Machine Learning Engineer,USD,,0.0,,M,250000
623,2024.0,,,Data Architect,USD,US,0.0,US,M,178600
624,,SE,FT,Software Engineer,USD,US,2.0,US,M,175000
625,2024.0,,FT,Manager,USD,US,0.0,US,M,250000
627,2024.0,SE,FT,Applied Scientist,USD,US,0.0,,M,137900
629,2024.0,EN,,Data Analyst,USD,US,0.0,US,M,48000
630,,EN,,Data Analyst,USD,US,2.0,US,M,90000
632,2024.0,SE,FT,Data Engineer,USD,US,,US,,191000
633,2023.0,,,Data Scientist,USD,,,US,M,245000
634,,SE,FT,Data Analyst,USD,US,2.0,US,M,74400
635,,SE,FT,Machine Learning Scientist,USD,US,0.0,,M,144000
636,2024.0,MI,FT,Data Scientist,USD,US,2.0,US,,134275
637,2024.0,SE,FT,Software Engineer,USD,US,0.0,,M,115000
638,2024.0,MI,FT,Data Engineer,USD,US,0.0,US,,102000
639,2024.0,SE,FT,Engineering Manager,USD,US,0.0,US,M,210000
640,2024.0,MI,,Research Engineer,USD,US,0.0,US,M,360000
641,,MI,FT,Data Scientist,USD,US,0.0,US,M,199700
642,,SE,FT,Applied Scientist,USD,US,0.0,US,L,260000
643,2024.0,SE,FT,Software Engineer,USD,US,0.0,,M,241000
644,2024.0,SE,,Computer Vision Engineer,USD,,0.0,US,M,208000
645,,,FT,Applied Scientist,USD,US,,,M,160000
646,2024.0,SE,FT,Engineer,USD,US,0.0,US,M,225000
647,,SE,FT,Data Engineer,USD,US,2.0,US,M,162000
648,,SE,,Data Scientist,USD,US,0.0,US,M,161000
649,2024.0,EX,FT,Business Intelligence,USD,,2.0,US,M,260000
650,2024.0,,FT,Software Engineer,USD,US,0.0,US,M,160000
652,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,126000
653,2024.0,,FT,Data Engineer,USD,,0.0,US,L,81000
654,2024.0,,FT,MLOps Engineer,USD,US,0.0,US,M,111000
655,,,,Data Engineer,USD,,0.0,,M,102500
657,2024.0,,FT,Data Analyst,USD,US,0.0,US,,78700
658,2024.0,MI,FT,Applied Scientist,USD,CA,2.0,CA,M,148700
659,,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,166860
661,2022.0,EX,FT,Data Engineer,USD,US,2.0,US,M,239000
663,2024.0,SE,,Data Scientist,USD,US,0.0,US,,196900
664,,SE,,Member of Technical Staff,USD,US,0.0,US,M,178200
666,,SE,FT,Data Scientist,USD,US,0.0,US,M,182500
667,2024.0,,FT,Machine Learning Platform Engineer,USD,,,,M,283780
668,,SE,FT,Machine Learning Engineer,USD,,0.0,,M,250200
670,2024.0,MI,FT,Engineering Manager,USD,US,,US,M,293000
671,2024.0,,FT,Manager,USD,,0.0,US,M,172000
672,2023.0,SE,FT,Data Scientist,USD,US,,US,M,275300
675,2024.0,,FT,Data Scientist,USD,,0.0,US,M,144000
676,2024.0,MI,FT,Manager,USD,US,2.0,US,M,135000
678,2023.0,SE,FT,Machine Learning Engineer,USD,,0.0,US,M,142200
679,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,168000
680,,MI,FT,Business Intelligence,USD,US,0.0,US,M,204600
681,2024.0,SE,FT,Data Scientist,USD,US,,,M,170000
682,2024.0,SE,FT,Data Engineer,USD,US,2.0,US,,194000
683,2024.0,MI,FT,Software Development Engineer,USD,CA,0.0,CA,M,124800
684,,SE,FT,BI Developer,USD,US,0.0,US,M,167500
685,2024.0,,FT,Data Scientist,USD,,0.0,US,M,75000
686,2023.0,SE,FT,Data Engineer,USD,US,0.0,US,M,229000
688,2024.0,SE,FT,Software Engineer,USD,US,,US,M,101400
689,2023.0,,FT,Machine Learning Engineer,USD,US,,US,M,204500
690,2024.0,MI,FT,Analyst,USD,US,2.0,US,M,155000
691,,EN,FT,Research Analyst,USD,US,2.0,,M,150000
692,2024.0,MI,FT,Machine Learning Engineer,USD,,0.0,US,M,145000
693,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,209600
694,2023.0,,FT,Data Scientist,USD,US,0.0,,M,183000
695,2024.0,SE,FT,Machine Learning Engineer,USD,,0.0,US,M,137750
696,2024.0,,FT,Data Engineer,USD,US,2.0,US,M,227500
698,2024.0,SE,FT,Software Engineer,USD,US,,US,M,151000
700,2024.0,MI,FT,Software Developer,USD,CA,0.0,CA,M,110000
703,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,,234520
704,,SE,FT,Consultant,USD,,0.0,,M,142000
706,2024.0,EX,FT,Engineer,USD,US,0.0,,M,278400
707,2024.0,,FT,Business Intelligence Lead,GBP,,0.0,,M,93750
708,2023.0,SE,FT,Data Engineer,USD,US,0.0,US,M,123000
709,,SE,FT,Engineer,USD,US,0.0,,M,419750
710,2024.0,SE,FT,Technical Lead,USD,US,0.0,US,,226000
711,2023.0,MI,,Data Engineer,USD,,0.0,US,M,73400
712,2024.0,,FT,Site Reliability Engineer,USD,US,,US,M,227500
713,2024.0,SE,FT,Data Scientist,USD,US,2.0,US,,160000
714,2024.0,SE,FT,Machine Learning Engineer,USD,,0.0,CA,M,81000
715,2024.0,MI,,Data Scientist,USD,US,0.0,US,,73100
716,2024.0,,FT,Machine Learning Engineer,USD,US,2.0,US,,184900
717,2024.0,,FT,Data Engineer,USD,US,0.0,US,M,270250
718,2024.0,,FT,Data Engineer,USD,US,0.0,US,,145000
720,2024.0,MI,FT,AI Engineer,USD,US,0.0,,M,259000
721,2024.0,SE,FT,Machine Learning Researcher,USD,US,0.0,,M,110000
722,2024.0,SE,,Data Analyst,USD,TR,0.0,TR,,105000
723,2024.0,SE,FT,Data Scientist,GBP,,,GB,M,112500
724,,SE,FT,Research Scientist,USD,US,0.0,US,M,239000
725,2024.0,SE,FT,Decision Scientist,USD,,0.0,,M,106605
726,2022.0,SE,FT,Data Engineer,USD,US,0.0,US,M,95000
728,2023.0,SE,FT,Research Analyst,USD,US,2.0,US,M,63967
729,2024.0,EN,FT,Insight Analyst,USD,US,2.0,US,,85280
731,2024.0,SE,,Applied Scientist,USD,US,,US,L,260000
732,2024.0,MI,FT,Data Scientist,USD,US,0.0,,M,116000
734,2023.0,SE,FT,Data Scientist,USD,,,US,M,208500
735,,SE,,BI Developer,USD,US,0.0,US,M,106500
736,,,FT,Software Engineer,USD,US,0.0,US,M,405000
737,,MI,FT,Product Manager,USD,US,0.0,,M,165120
738,2024.0,,FT,Business Intelligence Engineer,USD,US,,US,M,215000
739,,SE,FT,Data Scientist,USD,US,2.0,,M,150000
740,2024.0,SE,FT,Data Analytics Consultant,USD,US,0.0,US,M,105000
741,2024.0,SE,FT,Data Scientist,USD,,0.0,US,M,152000
742,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,,198000
744,2024.0,EN,FT,Software Engineer,USD,US,0.0,US,M,81075
746,2024.0,MI,FT,Software Engineer,USD,CA,0.0,CA,,83600
747,2024.0,SE,,Machine Learning Engineer,EUR,,2.0,BE,M,114444
748,2024.0,EN,PT,Data Engineer,USD,US,0.0,US,M,120000
749,,SE,FT,Software Engineer,USD,,0.0,AU,M,300000
750,,,FT,Data Engineer,USD,US,,US,M,205700
751,2024.0,SE,FT,Analytics Engineer,USD,US,0.0,US,M,140000
752,2023.0,,FT,Applied Scientist,USD,,0.0,US,,222200
754,2024.0,MI,FT,Software Engineer,USD,US,0.0,US,M,237500
756,2024.0,MI,FT,Data Analyst,USD,US,0.0,US,M,154000
758,2024.0,MI,FT,Manager,USD,US,2.0,,M,95333
759,,,FT,Data Scientist,USD,,0.0,US,,135000
760,2024.0,MI,FT,Software Engineer,USD,,0.0,,M,214032
761,,SE,FT,Software Engineer,USD,US,2.0,US,,185800
762,2024.0,SE,,Engineer,USD,,0.0,US,M,89600
764,2022.0,SE,,Data Engineer,USD,US,,US,M,130000
766,,MI,FT,Machine Learning Engineer,USD,US,2.0,,,180000
767,,SE,,Data Analyst,USD,US,0.0,US,,112600
768,2024.0,MI,FT,Engineer,USD,US,0.0,,M,108000
769,2024.0,MI,FT,Engineering Manager,USD,CA,2.0,CA,M,100900
770,2024.0,MI,FT,Data Specialist,USD,US,0.0,,M,67000
771,2024.0,SE,,Software Engineer,USD,US,0.0,,M,225600
772,2024.0,SE,FT,Data Analyst,USD,,0.0,US,M,59923
773,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,,M,324000
774,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,L,111600
775,2024.0,SE,FT,Software Engineer,USD,,2.0,US,M,204000
777,,SE,FT,Data Engineer,USD,US,0.0,US,M,160000
778,2024.0,SE,FT,Research Engineer,USD,US,0.0,,M,88340
779,2024.0,SE,,Research Scientist,USD,US,0.0,US,,253000
780,2024.0,SE,FT,Data Specialist,USD,US,0.0,US,M,84600
782,,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,312200
783,2024.0,SE,FT,Business Analyst,USD,US,,US,M,219200
784,2023.0,MI,,Data Analyst,USD,,,US,,85000
785,,SE,FT,Data Analyst,USD,US,0.0,,M,79509
786,2023.0,,FT,Data Architect,USD,US,0.0,US,,155000
787,2024.0,,FT,Engineer,USD,,,US,M,120200
788,2024.0,,FT,Manager,USD,US,0.0,US,M,180000
789,,,FT,Data Scientist,USD,,2.0,US,M,134275
790,2024.0,SE,FT,Analytics Engineer,USD,US,,US,M,177500
791,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,328000
792,2024.0,SE,FT,Analyst,USD,,2.0,US,,115000
794,2023.0,SE,FT,Applied Scientist,USD,US,0.0,US,,222200
795,2023.0,EN,FT,Research Engineer,USD,US,,US,M,160000
796,2024.0,MI,,Data Scientist,USD,US,,US,M,172000
798,2024.0,EN,FT,Data Scientist,USD,US,,US,M,208800
799,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,M,66578
800,,,FT,Research Scientist,USD,US,0.0,US,M,166000
801,2024.0,,FT,Full Stack Developer,USD,US,2.0,US,M,162000
802,2024.0,MI,FT,Manager,USD,US,0.0,US,M,101587
803,2024.0,SE,FT,Data Analyst,USD,US,2.0,US,M,57520
804,2024.0,MI,FT,Software Engineer,USD,,0.0,US,M,265200
805,,SE,FT,Consultant,USD,US,0.0,,M,87600
806,2024.0,,FT,Data Analyst,USD,MX,0.0,MX,M,118050
808,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,230000
809,2024.0,EN,FT,Data Analyst,USD,US,2.0,,M,75000
810,2024.0,MI,FT,Manager,USD,US,,US,M,80000
812,2024.0,SE,FT,Data Engineer,USD,,0.0,US,M,220000
813,2024.0,MI,FT,Data Engineer,USD,CA,0.0,,,92190
814,2023.0,MI,,Data Engineer,USD,US,0.0,US,L,105700
815,,MI,,Data Operations Engineer,USD,US,0.0,US,M,75000
816,2024.0,,FT,Engineer,USD,US,0.0,US,M,178200
817,2023.0,SE,FT,Data Scientist,USD,US,2.0,US,M,139000
818,2024.0,MI,FT,Engineer,USD,US,0.0,US,M,142000
820,,EN,FT,Engineer,USD,US,,US,M,137750
823,,SE,FT,Machine Learning Engineer,USD,US,2.0,US,M,200117
824,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,189750
825,2023.0,EX,,Data Scientist,USD,US,0.0,US,,230000
826,2024.0,SE,FT,Data Analytics Lead,USD,US,0.0,US,M,192500
828,2024.0,SE,FT,Software Engineer,USD,US,2.0,US,M,213000
829,2024.0,SE,FT,Business Intelligence Engineer,USD,US,,US,,108500
830,2024.0,SE,FT,Engineer,USD,US,0.0,US,M,170900
831,2024.0,,FT,Research Engineer,USD,US,0.0,US,M,146994
832,2024.0,EN,,Machine Learning Engineer,USD,US,0.0,,M,177000
833,2024.0,MI,FT,Software Engineer,USD,,0.0,US,M,112500
834,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,175662
835,,EN,FT,Data Visualization Specialist,USD,US,,US,,140000
838,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,122450
839,,SE,FT,Software Engineer,USD,US,0.0,US,M,125000
840,2024.0,SE,FT,Data Engineer,USD,US,,US,,235400
841,,SE,FT,Software Engineer,USD,,0.0,US,M,265000
843,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,M,220000
844,,,FT,Manager,USD,US,0.0,,M,440000
845,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,,100000
846,,EN,FT,Actuarial Analyst,USD,,,US,M,131000
847,2023.0,,FT,Machine Learning Scientist,USD,US,0.0,US,M,126000
848,2024.0,,FT,Manager,USD,US,0.0,US,M,225000
849,2024.0,MI,FT,Quantitative Researcher,USD,US,0.0,US,,141600
851,,,FT,Software Engineer,USD,US,0.0,US,,252000
852,,MI,FT,Machine Learning Engineer,GBP,GB,0.0,GB,M,80036
853,2024.0,MI,FT,Data Engineer,USD,US,0.0,US,M,175000
854,2024.0,SE,FT,Engineer,USD,,2.0,US,M,275000
855,2024.0,SE,,Software Engineer,USD,US,0.0,US,M,225000
856,2023.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,135000
857,2024.0,,FT,Data Scientist,USD,US,0.0,US,M,127000
859,2024.0,SE,FT,Software Engineer,USD,US,0.0,,M,204000
860,,MI,FT,Research Scientist,USD,,0.0,,M,251000
861,,SE,FT,Business Intelligence Analyst,USD,US,0.0,US,M,232222
862,2024.0,SE,FT,AI Specialist,USD,US,0.0,US,M,165825
863,,SE,FT,Data Engineer,USD,,0.0,US,,126400
864,2023.0,MI,FT,Data Engineer,USD,US,0.0,US,M,169000
865,2024.0,SE,FT,Data Scientist,USD,US,0.0,,M,155400
866,2024.0,MI,FT,Engineer,USD,,,US,M,100000
868,2024.0,,FT,Machine Learning Engineer,USD,US,0.0,US,M,150000
869,2024.0,SE,FT,Product Manager,USD,US,,US,M,171000
870,2024.0,MI,FT,Manager,USD,US,0.0,US,M,128000
871,2024.0,SE,FT,Manager,USD,US,0.0,US,,172000
872,2024.0,SE,FT,Business Intelligence,USD,US,0.0,,,175000
874,2024.0,SE,FT,Software Engineer,USD,US,,US,M,175750
875,2024.0,,FT,Research Scientist,USD,US,0.0,,M,175000
876,2024.0,,FT,Applied Scientist,USD,US,,US,L,222200
879,2024.0,SE,,Data Scientist,USD,US,0.0,US,,235400
880,2024.0,MI,FT,Data Quality Engineer,USD,US,0.0,US,M,80000
882,,SE,FT,Data Analyst,USD,US,0.0,US,M,158400
883,2024.0,SE,FT,Data Engineer,USD,,0.0,US,M,165100
884,2024.0,SE,,AI Engineer,USD,US,0.0,US,,245400
885,,SE,FT,Analytics Specialist,USD,US,0.0,US,M,107760
886,2024.0,SE,FT,Machine Learning Engineer,USD,US,,US,M,220800
887,2023.0,SE,FT,Data Engineer,USD,US,2.0,US,,276000
889,2024.0,MI,,Software Engineer,USD,US,0.0,US,M,200214
890,2024.0,,FT,Business Intelligence Analyst,USD,US,0.0,US,M,101080
891,2024.0,MI,FT,Solutions Engineer,USD,US,0.0,US,M,113700
893,2024.0,MI,FT,Data Engineer,USD,US,2.0,US,M,94000
894,2024.0,MI,FT,Marketing Analytics Manager,USD,,2.0,US,M,75000
895,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,M,171000
896,,MI,FT,Research Scientist,USD,US,0.0,,L,212800
898,2024.0,SE,FT,Research Scientist,USD,US,0.0,US,M,136500
899,,SE,,Data Scientist,USD,US,,US,M,185000
900,2024.0,,FT,Business Intelligence,USD,US,0.0,US,,115000
901,,SE,,Applied Scientist,USD,US,,US,M,184000
902,2024.0,MI,,Engineering Manager,USD,US,,US,M,192000
904,2023.0,SE,FT,Data Engineer,USD,US,,US,M,260000
905,2024.0,SE,FT,Machine Learning Researcher,USD,US,2.0,US,M,160000
906,2024.0,,FT,Data Engineer,USD,US,,US,M,46900
907,2024.0,SE,FT,Software Engineer,USD,US,,,M,405000
908,,MI,FT,Research Scientist,USD,US,0.0,,M,173000
909,2024.0,SE,FT,Data Scientist,USD,US,2.0,US,M,160000
910,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,229000
913,2024.0,SE,,Software Engineer,USD,US,0.0,US,M,116500
914,2024.0,,FT,Analyst,USD,US,0.0,,M,120000
915,2024.0,EX,,Engineer,USD,,,US,,274800
916,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,M,75600
917,,SE,FT,Data Engineer,USD,US,,US,,170000
918,2023.0,SE,FT,Data Engineer,USD,,0.0,,M,220000
919,2024.0,MI,,Data Analyst,USD,,0.0,US,,167500
920,,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,250000
921,2024.0,SE,FT,Machine Learning Engineer,USD,,0.0,US,M,234637
924,,SE,FT,Data Engineer,USD,CA,2.0,CA,,210000
925,2023.0,SE,FT,Machine Learning Engineer,USD,,,US,M,142200
928,,,FT,Data Scientist,USD,US,0.0,US,M,115000
929,2024.0,MI,FT,Machine Learning Engineer,USD,US,,US,L,223600
930,2024.0,MI,FT,Business Intelligence Manager,USD,US,2.0,US,M,100000
931,2024.0,EN,,Data Analyst,USD,US,0.0,US,M,46000
932,2024.0,MI,FT,Data Engineer,USD,US,0.0,US,M,97000
933,2023.0,MI,FT,Applied Scientist,USD,US,0.0,,M,250000
934,2024.0,MI,FT,Machine Learning Engineer,USD,US,0.0,,M,170000
935,,,FT,Research Analyst,USD,US,2.0,,,79000
936,2024.0,MI,,Software Engineer,USD,US,0.0,US,M,213000
938,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,M,92300
939,2024.0,MI,FT,Applied Scientist,USD,US,0.0,US,M,98300
940,2022.0,SE,FT,Data Analyst,USD,US,0.0,US,M,85700
941,2024.0,SE,FT,Business Intelligence,USD,US,0.0,US,M,178200
942,2024.0,SE,FT,Data Analyst,USD,,0.0,US,M,180000
943,2024.0,SE,FT,Machine Learning Engineer,USD,US,,US,M,304496
944,2024.0,SE,FT,Software Engineer,USD,US,,US,M,220000
946,2023.0,EX,FT,Data Engineer,USD,US,,,,210600
947,2024.0,SE,FT,Data Engineer,USD,US,,US,M,220800
948,2024.0,SE,FT,Machine Learning Engineer,USD,,2.0,US,M,283000
950,2024.0,MI,FT,Associate,USD,US,2.0,US,M,89700
951,2024.0,SE,FT,Machine Learning Engineer,EUR,BE,2.0,BE,M,182222
952,2024.0,SE,,Product Manager,USD,US,,US,M,134500
953,2024.0,SE,FT,Data Engineer,USD,US,2.0,,M,135000
954,2024.0,SE,FT,Data Engineer,USD,US,0.0,,M,150000
955,2024.0,SE,FT,Data Analyst,USD,,0.0,,M,99200
956,2023.0,,FT,Machine Learning Engineer,USD,US,0.0,US,M,266400
957,2024.0,,FT,Machine Learning Engineer,USD,US,0.0,,L,223600
959,2024.0,MI,,Data Engineer,USD,US,0.0,US,M,145000
960,2024.0,,FT,Data Analyst,GBP,,0.0,GB,M,156250
961,2023.0,,FT,Applied Scientist,USD,US,0.0,US,L,136000
962,2023.0,,FT,Data Analyst,USD,US,,US,M,110000
963,2024.0,,FT,Data Engineer,USD,US,0.0,US,M,220900
965,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,195500
966,2023.0,SE,FT,Data Scientist,USD,US,,US,M,144000
967,2022.0,SE,FT,Data Scientist,EUR,ES,0.0,ES,M,47280
968,2024.0,MI,FT,ETL Engineer,USD,US,0.0,US,M,172000
969,2024.0,SE,FT,AI Architect,USD,US,0.0,US,M,220000
971,,,FT,Associate,USD,US,0.0,US,M,180000
972,2024.0,SE,,Manager,USD,US,0.0,US,,214280
973,2022.0,SE,FT,Data Scientist,USD,US,2.0,US,M,168000
974,,SE,,Data Analyst,USD,US,2.0,US,,164000
975,2024.0,MI,,Associate,USD,US,2.0,US,M,175000
976,2024.0,EX,,Business Intelligence Developer,USD,US,0.0,,M,117500
977,2024.0,MI,,Software Engineer,USD,US,0.0,US,M,208800
978,2024.0,,FT,Software Engineer,USD,US,0.0,US,M,170200
979,2024.0,SE,FT,Data Scientist,USD,US,0.0,,M,223000
980,2024.0,MI,FT,Software Engineer,USD,US,0.0,US,M,185000
981,2024.0,SE,,Data Engineer,USD,US,0.0,US,,93600
982,2024.0,SE,,Software Engineer,USD,US,0.0,,,252000
983,2024.0,SE,FT,AI Engineer,USD,,,,M,236078
984,2024.0,SE,FT,Machine Learning Architect,USD,US,0.0,US,,106000
985,2024.0,SE,FT,Analyst,USD,US,0.0,US,M,139000
987,2021.0,MI,FT,Data Engineer,USD,US,,US,L,140000
989,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,L,240500
990,2023.0,MI,FT,Data Scientist,USD,US,0.0,US,M,60000
991,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,175000
992,2024.0,,FT,Developer,USD,US,,US,M,168276
993,2023.0,SE,FT,Machine Learning Engineer,USD,,,US,M,197400
994,2024.0,SE,,Software Engineer,USD,US,,US,M,145000
995,2024.0,MI,,Data Specialist,USD,US,0.0,US,M,123000
996,,SE,FT,Data Scientist,USD,US,0.0,US,M,205000
998,2024.0,,FT,Backend Engineer,USD,US,0.0,,,250000
999,2023.0,,FT,Data Scientist,USD,US,2.0,US,M,209300
1001,,,FT,Data Engineer,USD,US,0.0,US,M,154000
1002,2024.0,EX,FT,Manager,USD,US,,,M,156160
1003,2024.0,SE,,Data Scientist,USD,US,2.0,US,M,304496
1004,,,,Data Scientist,USD,US,,US,M,175000
1005,2024.0,EN,FT,Analyst,USD,US,0.0,US,M,135000
1006,2024.0,EX,FT,Data Product Manager,USD,,0.0,US,M,190000
1008,2024.0,,FT,Machine Learning Engineer,USD,US,0.0,US,M,180000
1009,2024.0,SE,FT,Business Intelligence Analyst,USD,,2.0,US,M,76128
1010,2024.0,,FT,Data Analyst,USD,US,,,,89230
1011,2024.0,EN,FT,Data Analyst,USD,CA,2.0,CA,M,140000
1012,2024.0,MI,FT,Data Engineer,USD,,0.0,US,M,150000
1013,2024.0,SE,FT,Data Analyst,USD,US,2.0,US,,192500
1014,2024.0,SE,FT,Research Scientist,USD,,,US,M,173000
1015,,,FT,Data Developer,USD,,,CA,M,121000
1016,2024.0,SE,FT,Data Engineer,USD,US,0.0,,M,308000
1017,2022.0,,FT,Data Analyst,USD,US,0.0,US,M,55000
1018,2024.0,MI,,Engineering Manager,USD,US,0.0,US,,440000
1019,,SE,FT,Machine Learning Engineer,USD,US,,US,M,312200
1020,2024.0,,FT,Machine Learning Engineer,USD,US,0.0,US,M,140000
